TOA5	CR1000	CR1000	93112	CR1000.Std.32.03	CPU:JacksonLaneV2.CR1	20188	Table1	
TIMESTAMP	RECORD	BattV	PTemp_C	GP_CO2Conc	GP_CO2HiConc	GP_Temp		
TS	RN	Volts	Deg C	ppm CO2	ppm CO2	Deg C		
		Smp	Smp	Smp	Smp	Smp		
12/7/2021 4:00	3962	12.18	5.831	647.71	558.37	10.38		
12/7/2021 4:30	3963	12.19	5.246	654.38	565.02	10.091		
12/7/2021 5:00	3964	12.18	4.708	665.74	576.38	9.735		
12/7/2021 5:30	3965	12.17	4.17	656.48	567.22	9.375		
12/7/2021 6:00	3966	12.17	3.741	658.63	569.45	8.874		
12/7/2021 6:30	3967	12.16	3.357	660.51	571.4	8.375		
12/7/2021 7:00	3968	12.17	3.057	671.33	582.21	8.139		
12/7/2021 7:30	3969	12.17	2.822	663.78	574.7	8.121		
12/7/2021 8:00	3970	12.16	2.63	668.01	578.89	8.224		
12/7/2021 8:30	3971	12.16	2.503	669.48	580.32	8.447		
12/7/2021 9:00	3972	12.15	2.503	665.11	575.8	9.436		
12/7/2021 9:30	3973	12.16	2.672	665.4	575.97	10.164		
12/7/2021 10:00	3974	12.16	2.865	658.47	569	10.678		
12/7/2021 10:30	3975	12.15	3.036	659.93	570.41	10.976		
12/7/2021 11:00	3976	12.15	3.249	666.46	576.79	11.82		
12/7/2021 11:30	3977	12.16	3.698	666.42	576.55	13.195		
12/7/2021 12:00	3978	12.16	4.385	686.55	596.33	15.478		
12/7/2021 12:30	3979	12.15	4.945	637.28	547.4	15.23		
12/7/2021 13:00	3980	12.15	5.377	647.51	557.66	14.065		
12/7/2021 13:30	3981	12.15	5.765	659.83	569.87	14.205		
12/7/2021 14:00	3982	12.16	6.461	656.04	565.84	16.6		
12/7/2021 14:30	3983	12.16	7.071	648.83	558.76	15.946		
12/7/2021 15:00	3984	12.15	7.225	643.73	553.86	14.571		
12/7/2021 15:30	3985	12.15	6.963	652.02	562.15	13.997		
12/7/2021 16:00	3986	12.15	6.832	665.08	575.06	14.409		
12/7/2021 16:30	3987	12.16	6.524	652.33	562.55	13.239		
12/7/2021 17:00	3988	12.16	6.005	652.62	562.96	12.322		
12/7/2021 17:30	3989	12.15	5.354	649.72	560.2	11.463		
12/7/2021 18:00	3990	12.15	4.728	662.34	572.82	10.866		
12/7/2021 18:30	3991	12.15	4.15	661.2	571.76	10.409		
12/7/2021 19:00	3992	12.15	3.612	673.04	583.62	9.942		
12/7/2021 19:30	3993	12.15	3.079	666.89	577.62	9.17		
12/7/2021 20:00	3994	12.15	2.609	652.51	563.4	8.62		
12/7/2021 20:30	3995	12.14	2.203	663.4	574.31	8.162		
12/7/2021 21:00	3996	12.15	1.821	657.66	568.74	7.373		
12/7/2021 21:30	3997	12.15	1.5	650.86	562.03	7.071		
12/7/2021 22:00	3998	12.14	1.202	655.47	566.66	6.756		
12/7/2021 22:30	3999	12.14	0.969	676.1	587.25	6.587		
12/7/2021 23:00	4000	12.13	0.734	661.66	572.91	6.284		
12/7/2021 23:30	4001	12.14	0.501	668.2	579.5	5.897		
12/8/2021 0:00	4002	12.14	0.352	674.54	585.82	5.89		
12/8/2021 0:30	4003	12.13	0.203	673.85	585.15	5.821		
12/8/2021 1:00	4004	12.13	0.031	675.23	586.58	5.539		
12/8/2021 1:30	4005	12.13	-0.138	686.48	597.83	5.547		
12/8/2021 2:00	4006	12.13	-0.201	691.88	603.26	5.383		
12/8/2021 2:30	4007	12.13	-0.224	691.6	602.91	5.743		
12/8/2021 3:00	4008	12.13	-0.201	684.24	595.45	6.236		
12/8/2021 3:30	4009	12.12	-0.181	689.53	600.69	6.455		
12/8/2021 4:00	4010	12.13	-0.138	686.37	597.48	6.796		
12/8/2021 4:30	4011	12.13	-0.095	684.15	595.23	6.907		
12/8/2021 5:00	4012	12.12	-0.052	681.96	593.04	6.925		
12/8/2021 5:30	4013	12.12	-0.052	692.13	603.21	6.939		
12/8/2021 6:00	4014	12.12	-0.032	690.21	601.27	7.07		
12/8/2021 6:30	4015	12.13	0.011	682.8	593.82	7.258		
12/8/2021 7:00	4016	12.13	0.074	675.73	586.71	7.478		
12/8/2021 7:30	4017	12.12	0.138	661.64	572.65	7.654		
12/8/2021 8:00	4018	12.12	0.203	670.45	581.36	7.991		
12/8/2021 8:30	4019	12.13	0.246	674.22	585.09	8.137		
12/8/2021 9:00	4020	12.13	0.309	670.23	581.11	8.187		
12/8/2021 9:30	4021	12.13	0.373	668	578.88	8.168		
12/8/2021 10:00	4022	12.12	0.479	670.4	581.23	8.504		
12/8/2021 10:30	4023	12.12	0.648	668.64	579.35	9.269		
12/8/2021 11:00	4024	12.13	0.863	664.72	575.37	9.648		
12/8/2021 11:30	4025	12.13	1.096	667.11	577.68	10.119		
12/8/2021 12:00	4026	12.12	1.351	655.8	566.39	10.429		
12/8/2021 12:30	4027	12.12	1.565	656.49	567.02	10.745		
12/8/2021 13:00	4028	12.12	1.778	654.32	564.84	10.932		
12/8/2021 13:30	4029	12.13	2.033	647.53	558.05	11.268		
12/8/2021 14:00	4030	12.13	2.225	648.5	558.99	11.421		
12/8/2021 14:30	4031	12.13	2.46	651.05	561.42	12.116		
12/8/2021 15:00	4032	12.13	2.779	643.71	554.09	12.57		
12/8/2021 15:30	4033	12.13	2.993	649.65	559.89	13.228		
12/8/2021 16:00	4034	12.13	3.206	650.53	560.74	13.407		
12/8/2021 16:30	4035	12.13	3.271	632.75	543.19	12.969		
12/8/2021 17:00	4036	12.13	3.206	639.52	549.97	12.383		
12/8/2021 17:30	4037	12.13	3.014	634.28	544.84	11.9		
12/8/2021 18:00	4038	12.13	2.779	649.62	560.11	11.375		
12/8/2021 18:30	4039	12.13	2.523	646.67	557.27	10.832		
12/8/2021 19:00	4040	12.13	2.288	653.33	563.93	10.465		
12/8/2021 19:30	4041	12.13	2.096	658.73	569.31	10.341		
12/8/2021 20:00	4042	12.13	1.904	660.23	570.87	9.919		
12/8/2021 20:30	4043	12.13	1.692	647.26	558.06	9.419		
12/8/2021 21:00	4044	12.13	1.565	649.96	560.78	9.206		
12/8/2021 21:30	4045	12.13	1.457	657.7	568.43	9.376		
12/8/2021 22:00	4046	12.13	1.457	650.25	561.02	9.487		
12/8/2021 22:30	4047	12.13	1.457	650.93	561.68	9.568		
12/8/2021 23:00	4048	12.13	1.394	657.93	568.72	9.042		
12/8/2021 23:30	4049	12.13	1.181	664.56	575.43	8.371		
12/9/2021 0:00	4050	12.12	1.032	661.77	572.68	8.23		
12/9/2021 0:30	4051	12.12	0.883	663.75	574.72	7.792		
12/9/2021 1:00	4052	12.13	0.82	642.91	553.99	7.916		
12/9/2021 1:30	4053	12.13	0.903	637.7	548.81	8.047		
12/9/2021 2:00	4054	12.12	0.946	638.15	549.27	7.921		
12/9/2021 2:30	4055	12.12	0.926	642.52	553.66	7.595		
12/9/2021 3:00	4056	12.12	0.797	642.46	553.66	7.222		
12/9/2021 3:30	4057	12.13	0.628	648.22	559.45	6.822		
12/9/2021 4:00	4058	12.12	0.373	648.17	559.46	6.462		
12/9/2021 4:30	4059	12.12	0.117	652.1	563.44	6.082		
12/9/2021 5:00	4060	12.12	-0.118	643.2	554.65	5.786		
12/9/2021 5:30	4061	12.12	-0.35	645.84	557.29	5.671		
12/9/2021 6:00	4062	12.12	-0.522	640.52	552.03	5.536		
12/9/2021 6:30	4063	12.12	-0.671	652.7	564.16	5.437		
12/9/2021 7:00	4064	12.11	-0.798	650.67	562.15	5.347		
12/9/2021 7:30	4065	12.11	-0.969	660.79	572.29	4.991		
12/9/2021 8:00	4066	12.12	-1.139	654.66	566.21	4.87		
12/9/2021 8:30	4067	12.11	-1.245	657.64	569.16	4.927		
12/9/2021 9:00	4068	12.11	-1.311	651.35	562.87	5.136		
12/9/2021 9:30	4069	12.11	-1.268	672.55	583.86	5.807		
12/9/2021 10:00	4070	12.11	-0.99	682.73	593.79	7.079		
12/9/2021 10:30	4071	12.11	-0.457	658.66	569.47	8.893		
12/9/2021 11:00	4072	12.11	0.246	653.24	563.9	10.037		
12/9/2021 11:30	4073	12.11	1.012	648.56	559.04	11.495		
12/9/2021 12:00	4074	12.11	1.672	660.64	570.85	12.834		
12/9/2021 12:30	4075	12.12	2.076	625.87	536.37	13.127		
12/9/2021 13:00	4076	12.12	2.395	632.74	543.25	12.417		
12/9/2021 13:30	4077	12.12	2.695	644.04	554.39	12.718		
12/9/2021 14:00	4078	12.12	2.93	640.72	551.13	12.499		
12/9/2021 14:30	4079	12.12	3.122	642.37	552.75	12.709		
12/9/2021 15:00	4080	12.12	3.206	642.61	552.99	12.637		
12/9/2021 15:30	4081	12.12	3.249	642.81	553.21	12.52		
12/9/2021 16:00	4082	12.12	3.249	641.44	551.87	12.338		
12/9/2021 16:30	4083	12.12	3.206	642.18	552.62	12.221		
12/9/2021 17:00	4084	12.12	3.099	642.67	553.13	12.019		
12/9/2021 17:30	4085	12.13	2.95	644.64	555.13	11.706		
12/9/2021 18:00	4086	12.13	2.736	646.57	557.1	11.236		
12/9/2021 18:30	4087	12.12	2.523	643.15	553.8	10.702		
12/9/2021 19:00	4088	12.12	2.245	646.06	556.78	10.018		
12/9/2021 19:30	4089	12.12	1.927	657.95	568.68	9.428		
12/9/2021 20:00	4090	12.12	1.692	668.09	578.8	9.251		
12/9/2021 20:30	4091	12.12	1.5	663.93	574.69	9.058		
12/9/2021 21:00	4092	12.12	1.373	659.31	570.1	9.038		
12/9/2021 21:30	4093	12.12	1.267	672.9	583.62	9.047		
12/9/2021 22:00	4094	12.12	1.202	671.92	582.69	8.818		
12/9/2021 22:30	4095	12.12	1.053	646.85	557.87	8.085		
12/9/2021 23:00	4096	12.11	0.797	653.96	565.04	7.468		
12/9/2021 23:30	4097	12.11	0.585	661.08	572.19	7.121		
12/10/2021 0:00	4098	12.11	0.393	653.31	564.49	6.882		
12/10/2021 0:30	4099	12.12	0.246	662.91	574.06	6.809		
12/10/2021 1:00	4100	12.12	0.16	659.05	570.16	7.113		
12/10/2021 1:30	4101	12.11	0.266	649.04	560.12	7.586		
12/10/2021 2:00	4102	12.11	0.287	651.72	562.84	7.35		
12/10/2021 2:30	4103	12.11	0.203	651.21	562.38	7.043		
12/10/2021 3:00	4104	12.11	0.117	656.22	567.35	7.076		
12/10/2021 3:30	4105	12.11	0.223	651.96	562.96	7.989		
12/10/2021 4:00	4106	12.11	0.415	650.25	561.14	8.733		
12/10/2021 4:30	4107	12.1	0.628	650.91	561.7	9.306		
12/10/2021 5:00	4108	12.11	0.84	638.08	548.94	9.591		
12/10/2021 5:30	4109	12.11	1.032	640.51	551.3	9.866		
12/10/2021 6:00	4110	12.11	1.202	641.01	551.76	10.107		
12/10/2021 6:30	4111	12.11	1.351	642.03	552.72	10.434		
12/10/2021 7:00	4112	12.11	1.48	645.5	556.13	10.634		
12/10/2021 7:30	4113	12.11	1.586	637.35	548.05	10.718		
12/10/2021 8:00	4114	12.11	1.712	636.06	546.74	10.925		
12/10/2021 8:30	4115	12.11	1.861	658.57	569.02	11.24		
12/10/2021 9:00	4116	12.11	2.011	645.81	556.31	11.533		
12/10/2021 9:30	4117	12.12	2.245	636.35	546.85	12.181		
12/10/2021 10:00	4118	12.12	2.609	637.39	547.8	12.814		
12/10/2021 10:30	4119	12.12	3.057	635.93	546.28	13.448		
12/10/2021 11:00	4120	12.11	3.655	631.69	541.99	14.23		
12/10/2021 11:30	4121	12.11	4.428	632.48	542.68	15.013		
12/10/2021 12:00	4122	12.12	5.354	633.58	543.69	15.695		
12/10/2021 12:30	4123	12.12	6.33	633.25	543.24	16.855		
12/10/2021 13:00	4124	12.11	7.29	625.38	535.47	17.014		
12/10/2021 13:30	4125	12.12	8.1	622.22	532.3	17.448		
12/10/2021 14:00	4126	12.13	8.86	627.79	537.76	17.921		
12/10/2021 14:30	4127	12.13	9.48	622.88	532.84	18.714		
12/10/2021 15:00	4128	12.13	9.88	614.12	524.2	18.955		
12/10/2021 15:30	4129	12.13	10.13	613.58	523.69	18.733		
12/10/2021 16:00	4130	12.13	10.4	622.91	532.89	18.601		
12/10/2021 16:30	4131	12.13	10.61	635.24	545.05	18.803		
12/10/2021 17:00	4132	12.13	10.45	660.67	570.32	17.763		
12/10/2021 17:30	4133	12.13	9.95	657.32	567.13	16.47		
12/10/2021 18:00	4134	12.13	9.46	675.6	585.35	16.039		
12/10/2021 18:30	4135	12.14	9.03	668.14	577.93	15.923		
12/10/2021 19:00	4136	12.14	8.83	638.87	548.91	15.794		
12/10/2021 19:30	4137	12.14	8.68	648.58	558.54	15.638		
12/10/2021 20:00	4138	12.13	8.46	648.81	558.79	15.525		
12/10/2021 20:30	4139	12.13	8.35	642.31	552.35	15.448		
12/10/2021 21:00	4140	12.14	8.23	637.08	547.23	14.965		
12/10/2021 21:30	4141	12.13	8.17	644.22	554.3	14.932		
12/10/2021 22:00	4142	12.13	8.13	643.93	554.01	14.989		
12/10/2021 22:30	4143	12.13	8.1	643.55	553.62	15.059		
12/10/2021 23:00	4144	12.13	8.08	649.65	559.67	14.991		
12/10/2021 23:30	4145	12.13	8.08	645.54	555.61	14.994		
12/11/2021 0:00	4146	12.13	8.08	639.76	549.88	14.997		
12/11/2021 0:30	4147	12.13	8.06	647.82	557.86	14.998		
12/11/2021 1:00	4148	12.13	8.08	647.58	557.61	15.11		
12/11/2021 1:30	4149	12.13	8.1	651.23	561.21	15.297		
12/11/2021 2:00	4150	12.13	8.17	662.8	572.71	15.194		
12/11/2021 2:30	4151	12.13	8.26	660.46	570.35	15.466		
12/11/2021 3:00	4152	12.13	8.35	655.64	565.56	15.593		
12/11/2021 3:30	4153	12.13	8.46	642.13	552.15	15.692		
12/11/2021 4:00	4154	12.13	8.63	645.15	555.11	15.959		
12/11/2021 4:30	4155	12.13	8.81	636.89	546.92	16.119		
12/11/2021 5:00	4156	12.13	8.97	637.87	547.88	16.241		
12/11/2021 5:30	4157	12.13	9.15	634.19	544.22	16.404		
12/11/2021 6:00	4158	12.13	9.35	637.27	547.24	16.623		
12/11/2021 6:30	4159	12.13	9.62	629.85	539.88	16.918		
12/11/2021 7:00	4160	12.13	9.93	627.19	537.21	17.438		
12/11/2021 7:30	4161	12.13	10.34	619.95	530.03	17.91		
12/11/2021 8:00	4162	12.13	10.77	611.64	521.8	18.423		
12/11/2021 8:30	4163	12.14	11.2	608.43	518.62	18.807		
12/11/2021 9:00	4164	12.14	11.59	606.02	516.24	18.975		
12/11/2021 9:30	4165	12.13	11.91	612.34	522.43	19.219		
12/11/2021 10:00	4166	12.13	12.23	610.65	520.76	19.329		
12/11/2021 10:30	4167	12.14	12.46	608.87	519	19.411		
12/11/2021 11:00	4168	12.14	12.74	605.91	516.07	19.773		
12/11/2021 11:30	4169	12.14	13.09	609.41	519.47	20.237		
12/11/2021 12:00	4170	12.14	13.47	607.6	517.66	20.724		
12/11/2021 12:30	4171	12.14	13.9	613.95	523.88	21.125		
12/11/2021 13:00	4172	12.15	14.3	608.71	518.71	21.593		
12/11/2021 13:30	4173	12.15	14.73	610.08	520.02	22.151		
12/11/2021 14:00	4174	12.14	15.14	616.59	526.4	22.727		
12/11/2021 14:30	4175	12.14	15.6	617.05	526.82	23.389		
12/11/2021 15:00	4176	12.15	16.07	617.96	527.7	23.738		
12/11/2021 15:30	4177	12.15	16.46	611.7	521.53	23.857		
12/11/2021 16:00	4178	12.14	16.71	617.67	527.4	23.852		
12/11/2021 16:30	4179	12.14	16.84	617.57	527.3	23.845		
12/11/2021 17:00	4180	12.15	16.94	618.85	528.57	23.817		
12/11/2021 17:30	4181	12.15	16.96	609.14	519.03	23.66		
12/11/2021 18:00	4182	12.14	16.91	602.71	512.75	22.605		
12/11/2021 18:30	4183	12.14	16.84	612.03	521.92	22.46		
12/11/2021 19:00	4184	12.14	16.89	600.02	510.13	22.339		
12/11/2021 19:30	4185	12.15	16.71	598.58	508.79	21.135		
12/11/2021 20:00	4186	12.15	16.46	605.06	515.14	21.158		
12/11/2021 20:30	4187	12.15	16.27	611.59	521.56	21.21		
12/11/2021 21:00	4188	12.15	16.19	610.02	519.99	21.603		
12/11/2021 21:30	4189	12.15	16.22	608.12	518.12	21.523		
12/11/2021 22:00	4190	12.15	16.17	606.19	516.26	21.158		
12/11/2021 22:30	4191	12.15	16.04	606.37	516.45	20.899		
12/11/2021 23:00	4192	12.15	15.87	607.06	517.13	20.71		
12/11/2021 23:30	4193	12.15	15.51	615.34	525.43	18.66		
12/12/2021 0:00	4194	12.15	14.83	616.59	526.72	17.861		
12/12/2021 0:30	4195	12.15	14.11	610.86	521.2	16.549		
12/12/2021 1:00	4196	12.14	13.21	619.54	529.92	14.877		
12/12/2021 1:30	4197	12.14	12.37	627.39	537.76	14.054		
12/12/2021 2:00	4198	12.15	11.63	618.29	528.76	14.242		
12/12/2021 2:30	4199	12.14	10.99	621.93	532.36	14.171		
12/12/2021 3:00	4200	12.14	10.38	618.06	528.56	13.969		
12/12/2021 3:30	4201	12.13	9.79	620.76	531.27	13.627		
12/12/2021 4:00	4202	12.14	9.21	632.96	543.33	13.49		
12/12/2021 4:30	4203	12.14	8.72	633.4	543.78	13.412		
12/12/2021 5:00	4204	12.13	8.28	638.94	549.26	13.391		
12/12/2021 5:30	4205	12.13	7.927	639.17	549.51	13.198		
12/12/2021 6:00	4206	12.12	7.618	637.22	547.58	13.205		
12/12/2021 6:30	4207	12.13	7.333	644.46	554.77	13.111		
12/12/2021 7:00	4208	12.13	7.028	650.63	560.9	12.896		
12/12/2021 7:30	4209	12.12	6.744	643.11	553.5	12.559		
12/12/2021 8:00	4210	12.12	6.416	633.47	544.04	11.891		
12/12/2021 8:30	4211	12.11	6.068	642.48	553.02	11.493		
12/12/2021 9:00	4212	12.12	5.68	654.32	564.8	11.218		
12/12/2021 9:30	4213	12.12	5.268	661.32	571.76	11.218		
12/12/2021 10:00	4214	12.11	5.16	648.81	559.17	12.361		
12/12/2021 10:30	4215	12.11	5.354	642.66	552.91	13.643		
12/12/2021 11:00	4216	12.11	5.722	640.08	550.29	14.216		
12/12/2021 11:30	4217	12.11	6.265	650.96	560.88	15.85		
12/12/2021 12:00	4218	12.11	6.897	671.76	581.36	17.651		
12/12/2021 12:30	4219	12.11	7.29	616.83	527.01	17.316		
12/12/2021 13:00	4220	12.11	7.464	627.58	537.73	15.957		
12/12/2021 13:30	4221	12.11	7.729	636.86	546.84	16.686		
12/12/2021 14:00	4222	12.11	8.52	628.01	537.92	18.538		
12/12/2021 14:30	4223	12.11	9.06	627.95	537.79	19.422		
12/12/2021 15:00	4224	12.11	9.21	624.83	534.83	17.956		
12/12/2021 15:30	4225	12.12	9.03	659.18	568.87	17.439		
12/12/2021 16:00	4226	12.11	8.9	654.9	564.69	16.866		
12/12/2021 16:30	4227	12.11	8.68	644.68	554.65	15.942		
12/12/2021 17:00	4228	12.11	8.3	647.07	557.15	14.744		
12/12/2021 17:30	4229	12.11	7.774	668.74	578.79	13.75		
12/12/2021 18:00	4230	12.11	7.114	677.53	587.68	12.755		
12/12/2021 18:30	4231	12.11	6.439	679.27	589.52	12.015		
12/12/2021 19:00	4232	12.11	5.788	674.14	584.51	11.235		
12/12/2021 19:30	4233	12.11	5.182	642.51	553.19	10.499		
12/12/2021 20:00	4234	12.11	4.6	670.22	580.81	9.976		
12/12/2021 20:30	4235	12.11	4.042	669.49	580.17	9.412		
12/12/2021 21:00	4236	12.1	3.506	665.48	576.22	9.105		
12/12/2021 21:30	4237	12.1	3.036	662.12	572.92	8.846		
12/12/2021 22:00	4238	12.09	2.63	663.37	574.22	8.468		
12/12/2021 22:30	4239	12.1	2.288	672.65	583.56	7.996		
12/12/2021 23:00	4240	12.1	1.99	669.51	580.47	7.747		
12/12/2021 23:30	4241	12.09	1.712	671.34	582.34	7.495		
12/13/2021 0:00	4242	12.09	1.523	670.14	581.22	7.067		
12/13/2021 0:30	4243	12.08	1.351	669.1	580.17	7.128		
12/13/2021 1:00	4244	12.09	1.181	672.63	583.7	7.068		
12/13/2021 1:30	4245	12.09	0.989	679.57	590.67	6.813		
12/13/2021 2:00	4246	12.08	0.797	670.45	581.65	6.414		
12/13/2021 2:30	4247	12.08	0.628	699.32	610.5	6.463		
12/13/2021 3:00	4248	12.08	0.479	672.08	583.25	6.517		
12/13/2021 3:30	4249	12.08	0.373	682.24	593.42	6.429		
12/13/2021 4:00	4250	12.08	0.287	666.11	577.33	6.378		
12/13/2021 4:30	4251	12.07	0.181	684.95	596.13	6.389		
12/13/2021 5:00	4252	12.07	0.074	664.61	575.85	6.271		
12/13/2021 5:30	4253	12.08	-0.012	680.36	591.58	6.188		
12/13/2021 6:00	4254	12.08	-0.118	699.79	611.06	6.054		
12/13/2021 6:30	4255	12.07	-0.201	670.54	581.84	5.845		
12/13/2021 7:00	4256	12.07	-0.267	693.76	605	6.094		
12/13/2021 7:30	4257	12.07	-0.267	675.72	586.97	6.101		
12/13/2021 8:00	4258	12.07	-0.267	692.22	603.41	6.368		
12/13/2021 8:30	4259	12.07	-0.33	671.53	582.85	5.788		
12/13/2021 9:00	4260	12.07	-0.393	697.58	608.85	6.017		
12/13/2021 9:30	4261	12.07	-0.35	698.05	609.18	6.749		
12/13/2021 10:00	4262	12.06	-0.118	671.89	582.75	8.259		
12/13/2021 10:30	4263	12.07	0.436	669.25	579.76	10.477		
12/13/2021 11:00	4264	12.07	1.267	655.8	566.56	9.301		
12/13/2021 11:30	4265	12.07	2.268	662.55	573.13	10.254		
12/13/2021 12:00	4266	12.07	3.334	667.96	578.34	11.368		
12/13/2021 12:30	4267	12.08	4.17	648.06	558.47	12.098		
12/13/2021 13:00	4268	12.08	4.771	642.41	552.86	12.105		
12/13/2021 13:30	4269	12.07	5.528	751.64	662.07	12.508		
1/12/2022 16:30	4270	12.92	18.07	0	0	0		
2/22/2022 0:30	4271	12.99	18.97	0	0	0		
2/22/2022 11:00	4272	12.92	16.66	2553.32	2575.58	12.277		
2/22/2022 11:30	4273	12.9	16.89	3422.16	3489.67	12.205		
2/22/2022 12:00	4274	12.89	16.79	4047.1	4125.71	12.298		
2/22/2022 12:30	4275	12.89	16.54	4570.32	4641.01	12.527		
2/22/2022 13:00	4276	12.89	16.32	4991.36	5043.38	12.639		
2/22/2022 13:30	4277	12.88	16.49	5474.56	5490.66	12.841		
2/22/2022 14:00	4278	12.88	17.24	5733.25	5723.13	13.172		
2/22/2022 14:30	4279	12.87	17.51	6122	6064.81	13.14		
2/22/2022 15:00	4280	12.88	17.74	6418.73	6317.45	13.57		
2/22/2022 15:30	4281	12.87	17.64	6631.02	6494.7	13.729		
2/22/2022 16:00	4282	12.87	17.56	6819.25	6649.18	13.871		
2/22/2022 16:30	4283	12.86	17.36	6906.38	6719.33	14.129		
2/22/2022 17:00	4284	12.86	16.81	6984.46	6782.28	14.147		
2/22/2022 17:30	4285	12.86	16.29	7015.84	6806.72	14.446		
2/22/2022 18:00	4286	12.85	16.07	6987.5	6783.83	14.504		
2/22/2022 18:30	4287	12.85	16.07	6999.25	6793.49	14.413		
2/22/2022 19:00	4288	12.84	16.07	7033.19	6820.62	14.439		
2/22/2022 19:30	4289	12.84	16.02	7063.86	6844.74	14.596		
2/22/2022 20:00	4290	12.84	16	7011.66	6802.52	14.782		
2/22/2022 20:30	4291	12.84	16.02	7039.04	6824.55	14.741		
2/22/2022 21:00	4292	12.83	16.04	7060.82	6841.66	14.866		
2/22/2022 21:30	4293	12.83	16.14	7037.36	6822.65	14.969		
2/22/2022 22:00	4294	12.83	16.22	7013.91	6803.59	15.091		
2/22/2022 22:30	4295	12.82	16.22	6992.5	6786.4	15.095		
2/22/2022 23:00	4296	12.81	16.27	6998.16	6790.71	15.191		
2/22/2022 23:30	4297	12.81	16.32	6925.12	6731.61	15.324		
2/23/2022 0:00	4298	12.81	16.32	6892.6	6705.12	15.401		
2/23/2022 0:30	4299	12.81	16.32	6880.02	6694.87	15.424		
2/23/2022 1:00	4300	12.81	16.36	6898.13	6709.32	15.525		
2/23/2022 1:30	4301	12.8	16.36	6854.23	6673.52	15.621		
2/23/2022 2:00	4302	12.8	16.41	6821.92	6647.06	15.701		
2/23/2022 2:30	4303	12.8	16.36	6796.58	6626.03	15.87		
2/23/2022 3:00	4304	12.8	16.29	6777.14	6609.59	16.135		
2/23/2022 3:30	4305	12.79	16.24	6704.26	6550.12	15.99		
2/23/2022 4:00	4306	12.79	16.22	6689.91	6538.44	15.921		
2/23/2022 4:30	4307	12.8	16.14	6649.24	6504.55	16.08		
2/23/2022 5:00	4308	12.79	15.92	6641.35	6497.93	16.127		
2/23/2022 5:30	4309	12.79	15.77	6619.62	6479.85	16.176		
2/23/2022 6:00	4310	12.79	15.68	6605.9	6468.45	16.195		
2/23/2022 6:30	4311	12.78	15.63	6502.48	6381.94	16.369		
2/23/2022 7:00	4312	12.79	15.58	6495.55	6376.35	16.252		
2/23/2022 7:30	4313	12.79	15.46	6482.23	6365.17	16.255		
2/23/2022 8:00	4314	12.78	15.41	6479.05	6362.61	16.209		
2/23/2022 8:30	4315	12.78	15.43	6451.61	6339.41	16.294		
2/23/2022 9:00	4316	12.78	15.58	6366.55	6267.39	16.442		
2/23/2022 9:30	4317	12.78	15.75	6348.73	6252.44	16.366		
2/23/2022 10:00	4318	12.78	15.92	6346.97	6250.71	16.492		
2/23/2022 10:30	4319	12.77	16.22	6313.94	6222.41	16.64		
2/23/2022 11:00	4320	12.77	16.66	6295.34	6206.4	16.751		
2/23/2022 11:30	4321	12.77	17.29	6277.58	6191.01	16.905		
2/23/2022 12:00	4322	12.77	17.51	6280.46	6193.26	17.022		
2/23/2022 12:30	4323	12.76	17.89	6239.96	6158.19	17.329		
2/23/2022 13:00	4324	12.76	18.69	6214.37	6136.02	17.498		
2/23/2022 13:30	4325	12.77	19.49	6237.67	6155.44	17.826		
2/23/2022 14:00	4326	12.77	20.34	6218.23	6138.1	18.31		
2/23/2022 14:30	4327	12.77	21.07	6211.31	6131.61	18.705		
2/23/2022 15:00	4328	12.77	22.19	6197.74	6119.26	19.25		
2/23/2022 15:30	4329	12.77	22.45	6129.34	6059.71	19.862		
2/23/2022 16:00	4330	12.77	22.53	6032.98	5975.78	20.396		
2/23/2022 16:30	4331	12.78	22.75	6098.67	6032.71	20.351		
2/23/2022 17:00	4332	12.77	22.42	6057.38	5996.68	20.652		
2/23/2022 17:30	4333	12.77	21.72	6106.33	6039.4	20.286		
2/23/2022 18:00	4334	12.78	21.37	6162.82	6087.98	20.338		
2/23/2022 18:30	4335	12.77	20.42	6233.12	6148.11	20.422		
2/23/2022 19:00	4336	12.77	19.13	6241.12	6154.97	20.395		
2/23/2022 19:30	4337	12.77	17.97	6106.81	6039.84	20.258		
2/23/2022 20:00	4338	12.76	17.29	5812.43	5783.06	19.956		
2/23/2022 20:30	4339	12.77	16.56	5670.04	5656.79	19.687		
2/23/2022 21:00	4340	12.77	15.51	5577.11	5573.78	19.357		
2/23/2022 21:30	4341	12.76	14.25	5492.54	5497.82	18.974		
2/23/2022 22:00	4342	12.76	13.09	5406.38	5419.8	18.688		
2/23/2022 22:30	4343	12.76	12.26	5327.46	5347.88	18.445		
2/23/2022 23:00	4344	12.76	11.18	5254.3	5280.88	18.158		
2/23/2022 23:30	4345	12.75	10.25	5228.93	5257.76	17.883		
2/24/2022 0:00	4346	12.75	9.35	5222.24	5251.91	17.596		
2/24/2022 0:30	4347	12.74	8.72	5221.71	5251.68	17.366		
2/24/2022 1:00	4348	12.75	8.21	5234.01	5263.32	17.143		
2/24/2022 1:30	4349	12.74	7.817	5279.27	5305.35	16.943		
2/24/2022 2:00	4350	12.73	7.487	5363.95	5383.39	16.734		
2/24/2022 2:30	4351	12.73	7.071	5418.92	5433.89	16.544		
